Date,Open,High,Low,Close,Adj Close,Volume
2010-12-17,223.500000,226.000000,223.000000,225.500000,172.864258,20161
2010-12-20,226.000000,226.000000,222.500000,223.500000,171.331085,28918
2010-12-21,224.000000,225.000000,223.000000,223.500000,171.331085,19570
2010-12-22,223.000000,225.500000,222.500000,225.500000,172.864258,80608
2010-12-23,226.000000,226.500000,222.500000,224.500000,172.097672,13413
2010-12-27,224.500000,228.000000,224.000000,228.000000,174.780701,33285
2010-12-28,228.000000,231.500000,227.000000,231.500000,177.463745,23620
2010-12-29,232.000000,237.500000,231.000000,234.500000,179.763504,48026
2010-12-30,234.500000,236.000000,234.000000,234.000000,179.380219,27110
2011-01-03,235.500000,236.500000,234.000000,235.500000,180.530075,23056
2011-01-04,236.500000,237.000000,233.500000,236.000000,180.913376,24037
2011-01-05,236.000000,236.500000,234.000000,234.000000,179.380219,12716
2011-01-07,235.500000,240.000000,234.000000,237.500000,182.063232,31996
2011-01-10,238.000000,239.000000,231.000000,233.500000,178.996902,55407
2011-01-11,234.000000,237.500000,232.000000,237.500000,182.063232,33354
2011-01-12,237.500000,243.500000,237.500000,242.000000,185.512848,41639
2011-01-13,241.000000,242.000000,240.000000,241.500000,185.129578,31206
2011-01-14,241.000000,243.000000,240.500000,242.000000,185.512848,27380
2011-01-17,243.000000,243.000000,236.000000,237.000000,181.679962,52053
2011-01-18,237.000000,242.000000,237.000000,242.000000,185.512848,40539
2011-01-19,242.500000,244.500000,240.000000,240.000000,183.979706,84026
2011-01-20,240.500000,246.500000,240.500000,244.000000,187.046036,73308
2011-01-21,245.000000,246.500000,242.500000,243.000000,186.279449,135645
2011-01-24,243.000000,254.000000,241.000000,250.500000,192.028809,90722
2011-01-25,250.000000,253.000000,243.000000,245.000000,187.812607,65881
2011-01-26,246.000000,249.000000,244.500000,247.000000,189.345764,17813
2011-01-27,247.000000,249.500000,246.500000,248.500000,190.495636,7110
2011-01-28,246.500000,247.500000,244.500000,244.500000,187.429337,16459
2011-01-31,244.000000,244.000000,241.000000,242.500000,185.896149,20208
2011-02-01,244.500000,244.500000,241.000000,243.000000,186.279449,46886
2011-02-02,240.000000,244.500000,239.000000,240.000000,183.979706,17958
2011-02-03,240.000000,241.000000,238.000000,240.000000,183.979706,18532
2011-02-04,240.000000,241.000000,239.000000,239.000000,183.213104,15473
2011-02-07,241.500000,247.000000,240.000000,247.000000,189.345764,24425
2011-02-08,247.000000,248.000000,244.500000,247.000000,189.345764,21084
2011-02-09,244.500000,246.500000,244.500000,245.000000,187.812607,28782
2011-02-10,244.500000,245.000000,242.000000,243.500000,186.662720,45035
2011-02-11,243.000000,243.000000,238.500000,239.000000,183.213104,18169
2011-02-14,241.000000,242.500000,236.500000,236.500000,181.296661,29274
2011-02-15,236.500000,239.000000,230.500000,230.500000,176.697159,16449
2011-02-16,230.500000,236.500000,230.000000,235.500000,180.530075,30727
2011-02-17,236.000000,237.000000,233.500000,234.000000,179.380219,8306
2011-02-18,234.000000,238.000000,233.500000,235.500000,180.530075,19553
2011-02-21,238.500000,238.500000,233.000000,233.000000,178.613632,24143
2011-02-22,233.000000,233.000000,225.000000,228.000000,174.780701,20081
2011-02-23,227.000000,228.000000,225.000000,226.000000,173.247543,8117
2011-02-24,225.000000,229.000000,220.500000,227.500000,174.397415,22145
2011-02-25,227.000000,229.500000,226.000000,227.500000,174.397415,26314
2011-02-28,227.000000,228.000000,224.000000,225.500000,172.864258,13764
2011-03-01,228.000000,230.500000,225.500000,229.500000,175.930573,47688
2011-03-02,227.000000,230.500000,227.000000,229.000000,175.547302,31825
2011-03-03,228.750000,235.000000,227.500000,235.000000,180.146790,36146
2011-03-04,235.000000,239.500000,235.000000,235.500000,180.530075,50636
2011-03-07,235.000000,241.000000,233.500000,241.000000,184.746292,40619
2011-03-08,239.000000,243.500000,239.000000,242.000000,185.512848,59069
2011-03-09,242.000000,244.500000,241.500000,243.000000,186.279449,16553
2011-03-10,242.500000,244.000000,242.000000,244.000000,187.046036,19568
2011-03-11,241.000000,244.000000,241.000000,244.000000,187.046036,48687
2011-03-14,242.000000,242.500000,239.000000,240.000000,183.979706,11439
2011-03-15,236.000000,238.000000,227.000000,231.000000,177.080460,65275
2011-03-16,232.500000,237.000000,232.500000,235.000000,180.146790,20974
