Date,Open,High,Low,Close,Adj Close,Volume
2010-12-17,131.522995,131.617004,130.580002,131.145996,114.634819,1542630
2010-12-20,131.052002,131.429001,128.695007,128.789001,112.574554,1362133
2010-12-21,129.354996,132.182999,129.166000,131.994003,115.376068,1091654
2010-12-22,131.994003,132.466003,129.919998,130.957001,114.469597,931435
2010-12-23,131.052002,131.052002,130.203003,130.391998,113.975746,333854
2010-12-27,130.391998,131.899994,129.636993,131.240005,114.716988,414197
2010-12-28,131.240005,133.503006,131.240005,132.654007,115.952972,833320
2010-12-29,132.843002,133.503006,132.466003,133.220001,116.447701,760281
2010-12-30,133.408997,134.350998,132.843002,132.843002,116.118172,842899
2011-01-03,134.445999,136.802994,133.973999,136.520004,119.332237,715749
2011-01-04,136.520004,137.367996,135.389008,136.143005,119.002701,767208
2011-01-05,136.143005,136.330994,134.822998,134.917007,117.931046,353540
2011-01-07,138.311005,138.876999,134.634003,135.011002,118.013214,1079415
2011-01-10,136.613998,141.044998,135.766006,140.763000,123.041031,1334137
2011-01-11,140.951004,146.324997,139.914001,143.968002,125.842537,1845953
2011-01-12,144.061996,147.738998,143.779999,147.550995,128.974411,1747001
2011-01-13,148.022003,149.813995,146.891006,148.964996,130.210403,3163229
2011-01-14,148.964996,149.154007,147.457001,148.494003,129.798721,994970
2011-01-17,148.494003,149.154007,147.550995,148.022003,129.386139,536011
2011-01-18,148.210999,149.248001,146.796997,149.248001,130.457779,1006677
2011-01-19,149.813995,150.567993,146.796997,147.457001,128.892258,1200188
2011-01-20,147.268005,147.268005,142.365005,143.307999,125.265625,1375668
2011-01-21,143.591003,143.591003,141.893997,142.460007,124.524399,888451
2011-01-24,143.214005,144.156998,141.423004,143.779999,125.678215,1206357
2011-01-25,143.779999,145.287994,141.988007,143.968002,125.842537,818447
2011-01-26,144.722000,148.304993,143.591003,146.985001,128.479691,2221751
2011-01-27,147.457001,151.039001,147.173996,151.039001,132.023315,1263598
2011-01-28,151.416000,151.699005,148.494003,148.494003,129.798721,936109
2011-01-31,147.738998,149.154007,146.608002,147.645004,129.056595,841602
2011-02-01,148.117004,149.436996,146.985001,147.834000,129.221802,787760
2011-02-02,148.494003,149.059006,145.382004,145.382004,127.078499,1072235
2011-02-03,145.854004,146.042007,143.779999,143.779999,125.678215,1063604
2011-02-04,144.061996,145.947998,143.873993,145.100006,126.832016,929819
2011-02-07,145.664993,146.701996,143.873993,143.968002,125.842537,787295
2011-02-08,144.628006,144.910995,141.423004,142.177002,124.277016,912409
2011-02-09,142.177002,143.214005,141.705002,142.177002,124.277016,654924
2011-02-10,141.988007,143.401993,140.197006,142.647995,124.688705,676653
2011-02-11,142.460007,143.214005,141.233994,143.214005,125.183479,424638
2011-02-14,143.591003,144.345001,142.742996,144.251007,126.089905,993284
2011-02-15,144.722000,144.722000,141.610992,142.742996,124.771751,523757
2011-02-16,142.742996,143.307999,140.384995,140.479996,122.793678,705914
2011-02-17,141.044998,141.516998,137.462997,138.406006,120.980782,987642
2011-02-18,138.593994,139.537003,137.557007,138.311005,120.897743,554570
2011-02-21,138.123001,140.384995,138.123001,139.442993,121.887222,671150
2011-02-22,138.593994,139.442993,137.839996,139.065994,121.557678,1321939
2011-02-23,138.593994,140.951004,138.123001,140.197006,122.546303,999744
2011-02-24,139.442993,143.779999,138.216995,142.647995,124.688705,858227
2011-02-25,143.119995,145.382004,142.554001,143.873993,125.760368,781378
2011-02-28,144.533997,147.834000,144.061996,145.854004,127.491089,937512
2011-03-01,146.514008,146.985001,144.061996,144.628006,126.419441,432935
2011-03-02,144.251007,144.251007,142.082993,142.460007,124.524399,618636
2011-03-03,142.460007,145.287994,142.365005,144.533997,126.337273,545060
2011-03-04,145.194000,148.210999,144.628006,147.078995,128.561844,1154317
2011-03-07,147.173996,148.494003,145.477005,146.796997,128.315369,983071
2011-03-08,147.078995,148.304993,146.419998,147.078995,128.561844,662222
2011-03-09,147.173996,147.645004,146.231003,146.701996,128.232315,381543
2011-03-10,146.608002,147.927994,144.533997,145.005005,126.748970,656173
2011-03-11,144.817001,145.570999,142.177002,143.401993,125.347809,798958
